miRNA_ID,mesh_similarity,doid_similarity,num_sources_mesh,num_sources_doid,mesh_disease_count,doid_disease_count,mesh_max_jaccard,doid_max_jaccard,mesh_jaccard_std,doid_jaccard_std,inter_ontology_agreement
hsa-mir-744,0.01288244766505636,0.012049062049062049,4,4,52,47,0.1,0.1,0.029543299984764716,0.028436008457672912,0.9991666143840057
hsa-mir-466,0.024242424242424242,0.012121212121212121,2,2,15,15,0.26666666666666666,0.13333333333333333,0.07666127661014253,0.03833063830507127,0.9878787878787879
hsa-mir-592,0.020896816548990463,0.014619883040935672,3,3,27,24,0.11538461538461539,0.125,0.04216678868852179,0.03359075221113157,0.9937230664919452
hsa-mir-26a-1,0.0,0.00392156862745098,3,3,17,19,0.0,0.058823529411764705,0.0,0.014673166222642907,0.996078431372549
hsa-mir-208b,0.0037878787878787876,0.00505050505050505,2,2,24,18,0.041666666666666664,0.05555555555555555,0.01197832447033477,0.015971099293779694,0.9987373737373737
hsa-mir-6718,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-663b,0.022222222222222223,0.027777777777777776,4,4,18,17,0.25,0.5,0.06009252125773316,0.1145307118227128,0.9944444444444445
hsa-mir-573,0.007575757575757575,0.007575757575757575,2,2,12,12,0.08333333333333333,0.08333333333333333,0.02395664894066954,0.02395664894066954,1.0
hsa-mir-124-1,0.0,0.007619047619047619,3,3,27,22,0.0,0.06666666666666667,0.0,0.01973367653069213,0.9923809523809524
hsa-mir-378c,0.0,0.0,3,3,13,13,0.0,0.0,0.0,0.0,1.0
hsa-mir-6126,0.0,0.0,1,1,6,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-577,0.01515151515151515,0.0049382716049382715,3,3,23,29,0.22727272727272727,0.07407407407407407,0.056691778587483956,0.01847732042851329,0.9897867564534231
hsa-mir-1248,0.0,0.0,2,2,16,17,0.0,0.0,0.0,0.0,1.0
hsa-mir-637,0.006593714927048261,0.0019157088122605363,4,4,36,33,0.06060606060606061,0.034482758620689655,0.0159519866200947,0.007898669780876744,0.9953219938852123
hsa-mir-599,0.009569377990430622,0.0,2,2,19,18,0.10526315789473684,0.0,0.030261030240845734,0.0,0.9904306220095693
hsa-mir-612,0.004597701149425287,0.002150537634408602,3,3,30,32,0.06896551724137931,0.03225806451612903,0.01720302246792617,0.008046575025320303,0.9975528364849833
hsa-mir-99a,0.03597469701651389,0.028418219207692892,4,4,79,80,0.24,0.23076923076923078,0.07174729081899962,0.06060242656930351,0.992443522191179
hsa-mir-624,0.0,0.0,2,2,10,11,0.0,0.0,0.0,0.0,1.0
hsa-mir-579,0.003952569169960474,0.0,2,2,23,25,0.043478260869565216,0.0,0.012499121186436282,0.0,0.9960474308300395
hsa-mir-876,0.03572442173974741,0.02025462962962963,4,4,29,32,0.25,0.16666666666666666,0.07800552303730687,0.05225345159771908,0.9845302078898822
hsa-mir-373,0.03766553703649132,0.029484404484404484,4,4,59,57,0.22641509433962265,0.18181818181818182,0.0649262807228981,0.05535737222893628,0.9918188674479131
hsa-mir-493,0.012001737808189422,0.008704055098742006,4,4,36,37,0.15151515151515152,0.06451612903225806,0.03691312718658113,0.02023467770926377,0.9967023172905526
hsa-mir-376b,0.002777777777777778,0.0,4,4,25,21,0.05,0.0,0.01145307118227128,0.0,0.9972222222222222
hsa-mir-6785,0.0,0.0,1,1,5,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-548o,0.0,0.0,2,2,4,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-1262,0.0,0.0,1,1,8,8,0.0,0.0,0.0,0.0,1.0
hsa-mir-2681,0.0,0.0,1,1,4,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-6742,0.0,0.0,1,1,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-1205,0.00784313725490196,0.008888888888888889,3,3,18,17,0.058823529411764705,0.13333333333333333,0.019996154955265823,0.03325917677132392,0.9989542483660131
hsa-mir-5191,0.0,0.0,1,1,4,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-4772,0.0,0.0,1,1,4,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-630,0.014590347923681257,0.019682539682539683,4,4,37,33,0.15151515151515152,0.21428571428571427,0.04181354884443807,0.05299115477372578,0.9949078082411416
hsa-mir-3917,0.0,0.0,2,2,5,5,0.0,0.0,0.0,0.0,1.0
hsa-mir-633,0.0,0.0,2,2,10,9,0.0,0.0,0.0,0.0,1.0
hsa-mir-1183,0.0,0.0,2,2,9,10,0.0,0.0,0.0,0.0,1.0
hsa-mir-514b,0.0,0.0,1,1,4,5,0.0,0.0,0.0,0.0,1.0
hsa-mir-559,0.009090909090909092,0.0,2,2,10,7,0.1,0.0,0.02874797872880345,0.0,0.990909090909091
hsa-mir-1260b,0.0,0.0044444444444444444,3,3,17,16,0.0,0.06666666666666667,0.0,0.01662958838566196,0.9955555555555555
hsa-mir-4689,0.0,0.0,2,2,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-1910,0.0,0.0,2,2,5,5,0.0,0.0,0.0,0.0,1.0
hsa-mir-4458,0.012987012987012986,0.006060606060606061,2,2,14,15,0.14285714285714285,0.06666666666666667,0.04106854104114778,0.019165319152535634,0.9930735930735931
hsa-mir-603,0.005050505050505051,0.006172839506172839,4,4,14,12,0.09090909090909091,0.1111111111111111,0.02082376578594778,0.025451269293936176,0.9988776655443322
hsa-mir-6807,0.0,0.0,1,1,4,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-6499,0.0,0.0,1,1,4,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-320e,0.0,0.0,2,2,14,14,0.0,0.0,0.0,0.0,1.0
hsa-mir-933,0.006993006993006993,0.006493506493506493,2,2,13,14,0.07692307692307693,0.07142857142857142,0.02211382979138727,0.02053427052057389,0.9995004995004995
hsa-mir-1915,0.006493506493506493,0.0,2,2,14,18,0.07142857142857142,0.0,0.02053427052057389,0.0,0.9935064935064936
hsa-mir-1301,0.03346090302612042,0.02345922998096911,4,4,24,25,0.3333333333333333,0.3333333333333333,0.0811387712391313,0.07643499325804481,0.9899983269548487
hsa-mir-1305,0.0,0.0,2,2,19,17,0.0,0.0,0.0,0.0,1.0
hsa-mir-934,0.008333333333333333,0.0044444444444444444,3,3,17,16,0.125,0.06666666666666667,0.03118047822311618,0.01662958838566196,0.9961111111111111
hsa-mir-4793,0.0,0.0,1,1,4,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-1-1,0.007407407407407407,0.008333333333333333,3,3,13,14,0.1111111111111111,0.125,0.027715980642769936,0.03118047822311618,0.9990740740740741
hsa-mir-4329,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6778,0.0,0.0,1,1,5,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-2278,0.03333333333333333,0.03333333333333333,3,3,7,8,0.5,0.5,0.12472191289246472,0.12472191289246472,1.0
hsa-mir-4253,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-199a-1,0.008333333333333333,0.009259259259259259,4,4,19,15,0.08333333333333333,0.08333333333333333,0.02373334373699314,0.026189140043946204,0.9990740740740741
hsa-mir-509-2,0.0,0.0,1,1,4,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-4763,0.0,0.0,2,2,5,6,0.0,0.0,0.0,0.0,1.0
hsa-mir-6872,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4316,0.0,0.0,2,2,4,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-4745,0.0,0.0,2,2,3,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-655,0.024572649572649572,0.02162014230979748,4,4,27,29,0.25,0.25,0.06531090476742703,0.06058204080234699,0.9970474927371479
hsa-mir-4444-2,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-3176,0.0,0.0,2,2,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6511b-1,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-605,0.006944444444444444,0.018795093795093795,4,4,27,24,0.08333333333333333,0.15,0.020833333333333332,0.046317550701645324,0.9881493506493506
hsa-mir-6756,0.0,0.0,1,1,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4694,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-100,0.03849936902815886,0.03578430169953448,4,4,113,100,0.3225806451612903,0.3225806451612903,0.07946943611435035,0.07690160225842604,0.9972849326713756
hsa-mir-340,0.020558014219271826,0.021436961257933124,4,4,90,77,0.1590909090909091,0.11764705882352941,0.04451227645127592,0.04207318421816002,0.9991210529613387
hsa-mir-135b,0.02743348403186289,0.024870442849894904,4,4,82,79,0.22727272727272727,0.20833333333333334,0.057855060545841476,0.05347561516367099,0.9974369588180321
hsa-mir-92b,0.026284365002538838,0.040211886933564006,4,4,75,67,0.16666666666666666,0.2727272727272727,0.044471082612137246,0.0754344752402,0.9860724780689748
hsa-mir-409,0.008054421768707482,0.0029629629629629632,3,3,51,48,0.08,0.044444444444444446,0.021745293530677893,0.011086392257107974,0.9949085411942555
hsa-mir-107,0.023205139322246437,0.019600242187961484,4,4,94,96,0.2631578947368421,0.2631578947368421,0.06293195765404724,0.06082106566221594,0.9963951028657151
hsa-mir-582,0.012915315117195373,0.009259259259259259,4,4,48,49,0.16666666666666666,0.16666666666666666,0.03882073343801045,0.03817690394090426,0.9963439441420638
hsa-mir-148b,0.036512254532447684,0.038262582213967174,4,4,73,63,0.26666666666666666,0.2857142857142857,0.07461563065787499,0.0894079782623883,0.9982496723184805
hsa-mir-520a,0.02886002886002886,0.018518518518518517,4,4,22,22,0.3333333333333333,0.3333333333333333,0.07778835193041013,0.07635380788180852,0.9896584896584897
hsa-mir-665,0.01775132275132275,0.014523809523809524,3,3,45,42,0.125,0.14285714285714285,0.04128318533420633,0.0390461672203966,0.9967724867724868
hsa-mir-497,0.046602780547734673,0.0425084396116563,4,4,114,92,0.25,0.24,0.07671807567814937,0.07284047539675774,0.9959056590639216
hsa-mir-134,0.018623562787174596,0.017781546385277305,3,3,75,65,0.14084507042253522,0.16666666666666666,0.04299695057549769,0.043607344120461855,0.9991579835981027
hsa-mir-873,0.015520282186948854,0.009259259259259259,4,4,45,40,0.14285714285714285,0.16666666666666666,0.037347735180741644,0.03817690394090426,0.9937389770723104
hsa-mir-421,0.019086247086247086,0.011115990826135754,3,4,52,49,0.11538461538461539,0.09090909090909091,0.03874170866978193,0.02798367788802949,0.9920297437398886
hsa-mir-770,0.0033333333333333335,0.0033333333333333335,3,3,21,21,0.05,0.05,0.012472191289246473,0.012472191289246473,1.0
hsa-mir-1290,0.020264259549973837,0.012698412698412698,3,3,54,47,0.125,0.07142857142857142,0.04146877116840879,0.025888105444920775,0.9924341531484389
hsa-mir-3916,0.0,0.0,1,1,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-377,0.006944444444444444,0.00476421188630491,4,4,63,53,0.10714285714285714,0.0625,0.024642345929313927,0.014978733098931192,0.9978197674418605
hsa-mir-484,0.009206349206349206,0.0035112035112035114,3,3,45,41,0.07142857142857142,0.02702702702702703,0.02348777309599227,0.008955423438293563,0.9943048543048543
hsa-mir-454,0.020342434823714717,0.023154314820981486,4,4,48,48,0.1111111111111111,0.2222222222222222,0.038521709275839366,0.053501189216435305,0.9971881200027333
hsa-mir-588,0.016842105263157894,0.016666666666666666,3,3,19,19,0.2,0.25,0.050672303715187925,0.06236095644623236,0.9998245614035087
hsa-mir-942,0.008029878618113911,0.003130511463844797,4,4,38,38,0.08571428571428572,0.02857142857142857,0.023149904339588027,0.00885541150442643,0.9951006328457309
hsa-mir-1179,0.018614718614718615,0.011,3,3,22,25,0.14285714285714285,0.125,0.04747321234200953,0.03205204101665498,0.9923852813852814
hsa-mir-1247,0.03149540517961571,0.02447089947089947,4,4,23,24,0.25,0.25,0.06665005823232807,0.06428966064486905,0.9929754942912837
hsa-mir-1299,0.005565217391304348,0.0030303030303030303,3,3,25,23,0.043478260869565216,0.045454545454545456,0.014202780242039045,0.011338355717496792,0.9974650856389987
hsa-mir-3175,0.006060606060606061,0.0,3,2,12,7,0.09090909090909091,0.0,0.022676711434993585,0.0,0.9939393939393939
hsa-mir-1277,0.0,0.0,3,3,16,11,0.0,0.0,0.0,0.0,1.0
hsa-mir-648,0.0,0.0,2,2,11,11,0.0,0.0,0.0,0.0,1.0
hsa-mir-1306,0.07407407407407407,0.06666666666666667,3,3,18,17,1.0,1.0,0.248175786188903,0.24944382578492943,0.9925925925925926
hsa-mir-617,0.0,0.0,2,2,5,7,0.0,0.0,0.0,0.0,1.0
hsa-mir-562,0.016666666666666666,0.013333333333333334,3,3,5,6,0.25,0.2,0.06236095644623236,0.04988876515698589,0.9966666666666667
hsa-mir-760,0.01895659099960175,0.013977072310405642,4,4,35,32,0.13333333333333333,0.1111111111111111,0.04283064788286853,0.03449631868726956,0.9950204813108039
hsa-mir-4680,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-519d,0.03320313147899355,0.028439541342767147,4,4,36,38,0.2413793103448276,0.2727272727272727,0.06378666027755149,0.06557094886642997,0.9952364098637736
hsa-mir-4284,0.01515151515151515,0.006493506493506493,2,2,12,14,0.16666666666666666,0.07142857142857142,0.04791329788133908,0.02053427052057389,0.9913419913419913
hsa-mir-510,0.03333333333333333,0.0261437908496732,3,3,14,17,0.5,0.3333333333333333,0.12472191289246472,0.08339418513849192,0.9928104575163399
hsa-mir-5572,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4435-2,0.0,0.0,1,1,14,13,0.0,0.0,0.0,0.0,1.0
hsa-mir-181a-1,0.006944444444444444,0.006944444444444444,4,4,14,11,0.125,0.125,0.0286326779556782,0.0286326779556782,1.0
hsa-mir-939,0.02148148148148148,0.009523809523809523,3,3,21,22,0.16666666666666666,0.14285714285714285,0.04756916846815503,0.035634832254989916,0.988042328042328
hsa-mir-5695,0.0,0.0,1,1,4,2,0.0,0.0,0.0,0.0,1.0
hsa-let-7f-1,0.01875,0.011574074074074073,4,4,25,22,0.125,0.125,0.03696245383936462,0.03346488957129852,0.992824074074074
hsa-mir-615,0.004858104858104858,0.003528225806451613,4,4,37,37,0.05714285714285714,0.03225806451612903,0.014450602596764676,0.009980743777069319,0.9986701209483467
hsa-mir-208a,0.0018518518518518517,0.0026666666666666666,3,3,39,27,0.027777777777777776,0.04,0.006928995160692484,0.009977753031397177,0.9991851851851852
hsa-mir-345,0.037659532578231764,0.031731456731456734,4,4,41,41,0.25,0.25,0.07006593935549611,0.0658890211751359,0.994071924153225
hsa-mir-129-1,0.01716943187531423,0.00802469135802469,3,3,26,27,0.11538461538461539,0.08333333333333333,0.035866809783364685,0.0221363223173347,0.9908552594827105
hsa-mir-198,0.041732979664014146,0.01789321789321789,3,3,29,34,0.2413793103448276,0.16666666666666666,0.08526915210518837,0.043966338291195825,0.9761602382292037
hsa-mir-518f,0.012169312169312168,0.006666666666666667,3,3,14,15,0.1111111111111111,0.1,0.03186046395200973,0.024944382578492946,0.9944973544973545
hsa-mir-1227,0.0,0.0,2,2,9,9,0.0,0.0,0.0,0.0,1.0
hsa-mir-411,0.018745595489781535,0.013680609513942846,4,4,43,43,0.175,0.10256410256410256,0.04431744203638932,0.03056104955917927,0.9949350140241613
hsa-mir-4655,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-944,0.02513227513227513,0.015432098765432098,4,4,24,26,0.2857142857142857,0.16666666666666666,0.06899894897219563,0.04461985276173135,0.9902998236331569
hsa-mir-574,0.0008818342151675485,0.0009746588693957114,4,4,65,59,0.015873015873015872,0.017543859649122806,0.0036358956134194534,0.004018621467463607,0.9999071753457718
hsa-mir-6717,0.0,0.0,1,1,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-190b,0.008888888888888889,0.0,3,3,16,19,0.13333333333333333,0.0,0.03325917677132392,0.0,0.9911111111111112
hsa-mir-4293,0.0,0.0,1,1,3,5,0.0,0.0,0.0,0.0,1.0
hsa-mir-19b-1,0.009821428571428571,0.011144179894179894,4,4,28,28,0.06666666666666667,0.07142857142857142,0.02221358427639799,0.024963602216829597,0.9986772486772487
hsa-mir-658,0.0101010101010101,0.0,2,2,9,7,0.1111111111111111,0.0,0.03194219858755939,0.0,0.98989898989899
hsa-mir-564,0.022023809523809525,0.015963203463203464,4,4,15,16,0.2,0.125,0.05374640735765392,0.03682139630078213,0.9939393939393939
hsa-mir-921,0.0,0.0,2,2,4,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-1293,0.0,0.0,2,2,7,7,0.0,0.0,0.0,0.0,1.0
hsa-mir-520d,0.02222222222222222,0.02222222222222222,3,3,13,13,0.3333333333333333,0.3333333333333333,0.08314794192830981,0.08314794192830981,1.0
hsa-mir-196a-2,0.0,0.0,3,3,43,39,0.0,0.0,0.0,0.0,1.0
hsa-mir-218-2,0.0,0.0,2,2,7,6,0.0,0.0,0.0,0.0,1.0
hsa-mir-520b,0.022762345679012346,0.018440709617180206,4,4,20,18,0.2222222222222222,0.14285714285714285,0.05753633016277019,0.04296636840478758,0.9956783639381679
hsa-mir-297,0.0,0.0,3,3,10,11,0.0,0.0,0.0,0.0,1.0
hsa-mir-1275,0.007287933094384707,0.005555555555555556,4,4,40,35,0.06666666666666667,0.06666666666666667,0.020616503518033145,0.016666666666666666,0.9982676224611708
hsa-mir-8485,0.0,0.0,1,1,4,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-298,0.0,0.0,3,3,18,17,0.0,0.0,0.0,0.0,1.0
hsa-mir-362,0.023098655730234677,0.01690590111642743,3,3,40,39,0.18181818181818182,0.16666666666666666,0.0507505392730826,0.04309389032272842,0.9938072453861928
hsa-mir-940,0.019896331738437002,0.012811037201281104,4,4,42,43,0.18181818181818182,0.18181818181818182,0.05224133086810026,0.04248083168719506,0.9929147054628441
hsa-mir-9-2,0.0,0.0,2,2,15,12,0.0,0.0,0.0,0.0,1.0
hsa-mir-18b,0.04557178597779265,0.03501756066411239,4,4,33,35,0.3333333333333333,0.4,0.08271202269439837,0.09253656627566736,0.9894457746863198
hsa-mir-628,0.005050505050505051,0.005555555555555556,3,3,34,31,0.045454545454545456,0.05,0.01317010586909626,0.014487116456005887,0.9994949494949495
hsa-mir-504,0.012554112554112554,0.009523809523809523,3,3,22,23,0.14285714285714285,0.14285714285714285,0.03661529082907446,0.035634832254989916,0.996969696969697
hsa-mir-4787,0.0,0.0,2,2,4,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-500b,0.0,0.0,2,2,6,8,0.0,0.0,0.0,0.0,1.0
hsa-mir-668,0.0,0.0,3,3,11,9,0.0,0.0,0.0,0.0,1.0
hsa-mir-485,0.007703081232492997,0.005177832919768404,3,3,70,67,0.07142857142857142,0.06153846153846154,0.020262190883873116,0.015588411558861785,0.9974747516872754
hsa-mir-525,0.0,0.0,3,3,23,19,0.0,0.0,0.0,0.0,1.0
hsa-mir-1207,0.004730273752012883,0.0023148148148148147,4,4,26,29,0.043478260869565216,0.041666666666666664,0.01338264104376221,0.009544225985226066,0.9975845410628019
hsa-mir-4463,0.0,0.0,2,2,8,6,0.0,0.0,0.0,0.0,1.0
hsa-mir-4701,0.0,0.0,2,2,5,5,0.0,0.0,0.0,0.0,1.0
hsa-mir-365a,0.012285012285012286,0.0,2,2,37,40,0.13513513513513514,0.0,0.03884861990378845,0.0,0.9877149877149877
hsa-mir-758,0.007625272331154684,0.006349206349206349,3,3,18,22,0.058823529411764705,0.09523809523809523,0.01944985980014435,0.023756554836659945,0.9987239340180517
hsa-mir-607,0.0,0.0,1,1,19,17,0.0,0.0,0.0,0.0,1.0
hsa-mir-181a-2,0.015686340290276067,0.018434592227695674,4,4,40,33,0.08695652173913043,0.14285714285714285,0.02980096926529025,0.043106708940882706,0.9972517480625804
hsa-mir-335,0.02897443840333646,0.023545156047108953,4,4,129,115,0.15384615384615385,0.13636363636363635,0.04823147596498769,0.04087899476566358,0.9945707176437725
hsa-mir-519c,0.0,0.0,3,3,13,10,0.0,0.0,0.0,0.0,1.0
hsa-mir-215,0.032001254917921586,0.023139323340936244,4,4,71,68,0.2,0.2,0.05430021849973496,0.049692575799957416,0.9911380684230147
hsa-mir-7975,0.0,0.0,1,1,4,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-4454,0.0,0.0,2,2,14,13,0.0,0.0,0.0,0.0,1.0
hsa-mir-614,0.0,0.0,3,3,20,21,0.0,0.0,0.0,0.0,1.0
hsa-mir-642a,0.002898550724637681,0.0033333333333333335,3,3,28,25,0.043478260869565216,0.05,0.01084538372977954,0.012472191289246473,0.9995652173913043
hsa-mir-1193,0.0,0.0,1,1,7,9,0.0,0.0,0.0,0.0,1.0
hsa-mir-449b,0.0016835016835016836,0.017656449553001278,4,4,40,33,0.030303030303030304,0.25,0.006941255261982594,0.05734334600480669,0.9840270521305005
hsa-mir-489,0.018665598638716918,0.011197398114960838,4,4,37,35,0.125,0.1,0.03716848363463077,0.027159203449272046,0.9925317994762439
hsa-mir-548e,0.0,0.0,2,2,6,6,0.0,0.0,0.0,0.0,1.0
hsa-mir-584,0.005263157894736842,0.00930115635997989,3,3,42,40,0.07894736842105263,0.08823529411764706,0.01969293361459969,0.024654469868201325,0.995962001534757
hsa-mir-23c,0.008333333333333333,0.0,3,3,9,10,0.125,0.0,0.03118047822311618,0.0,0.9916666666666667
hsa-mir-640,0.0,0.0,2,2,12,12,0.0,0.0,0.0,0.0,1.0
hsa-mir-708,0.01356278506101201,0.009259259259259259,4,4,54,44,0.1111111111111111,0.1111111111111111,0.03178554758195197,0.027777777777777776,0.9956964741982472
